1449460836,311,Coffee Gives Me Superpowers: An Illustrated Book about the Most Awesome Beverage on Earth,2015-04-07,Andrews McMeel Publishing,266,"Cookbooks, Food & Wine"
1451687508,212,Chasing Sunsets: A Novel (Angels Walking),2015-04-07,Howard Books,186,Christian Books & Bibles
145119109X,416,A Comprehensive Review For the Certification and Recertification Examinations for Physician Assistants,2014-03-11,LWW,344,Education & Teaching
1440576157,917,150+ Screen-Free Activities for Kids: The Very Best and Easiest Playtime Activities from FunAtHomeWithKids.com!,2014-11-01,Adams Media,604,Parenting & Relationships
0375872809,216,"Duck & Goose, Here Comes the Easter Bunny!",2012-01-24,Schwartz & Wade,189,Christian Books & Bibles
0071545891,932,How to Hug a Porcupine: Negotiating the Prickly Points of the Tween Years,2008-07-23,McGraw-Hill,616,Parenting & Relationships
1608198065,49,Can't We Talk about Something More Pleasant?: A Memoir,2014-05-06,Bloomsbury USA,47,Biographies & Memoirs
1591263336,439,FE Review Manual: Rapid Preparation for the Fundamentals of Engineering Exam,2010-10-21,"Professional Publications, Inc.",355,Engineering & Transportation
1502784270,758,milk and honey,2014-11-04,CreateSpace Independent Publishing Platform,530,Literature & Fiction
0071771328,128,"Crucial Conversations Tools for Talking When Stakes Are High, Second Edition",2011-09-09,McGraw-Hill,117,Business & Money
0553380168,987,A Brief History of Time,1998-09-01,Bantam,637,Politics & Social Sciences
0375869026,1084,Wonder,2012-02-14,Knopf Books for Young Readers,667,Reference
0307455920,745,Americanah,2014-03-04,Anchor,521,Literature & Fiction
1623364841,366,"Lose the Clutter, Lose the Weight: The Six-Week Total-Life Slim Down",2015-02-24,Rodale Books,315,"Crafts, Hobbies & Home"
0425259854,1215,Dark Witch (Cousins O'Dwyer),2013-10-29,Berkley,498,Romance
1611800587,903,Sitting Still Like a Frog: Mindfulness Exercises for Kids (and Their Parents),2013-12-03,Shambhala,593,Parenting & Relationships
1909855723,342,Dream Catcher: a soul bird's journey: A beautiful and inspiring colouring book for all ages,2014-11-26,Bell & Mackenzie Publishing Limited,293,"Crafts, Hobbies & Home"
1449450334,266,Nom Nom Paleo: Food for Humans,2013-12-17,Andrews McMeel Publishing,228,"Cookbooks, Food & Wine"
0393351378,1003,The Science of Interstellar,2014-11-07,W. W. Norton & Company,639,Politics & Social Sciences
0804125368,1261,"Cracking the AP Physics C Exam, 2015 Edition (College Test Preparation)",2014-09-02,Princeton Review,320,Science & Math
1590793099,1015,Battlefield America: The War on the American People,2015-04-14,SelectBooks,642,Politics & Social Sciences
0804185387,260,My New Roots: Inspired Plant-Based Recipes for Every Season,2015-03-31,Clarkson Potter,223,"Cookbooks, Food & Wine"
1937359794,1468,Championship Blood: The 2014 World Series Champion San Francisco Giants,2015-04-21,Cameron + Company,796,Sports & Outdoors
1502541858,1155,Beautiful Redemption: A Novel (The Maddox Brothers Series) (Volume 2),2015-01-27,CreateSpace Independent Publishing Platform,683,Romance
1476709130,462,"Redefining Realness: My Path to Womanhood, Identity, Love & So Much More",2014-12-02,Atria Books,375,Gay & Lesbian
1628600446,290,My Paleo Patisserie: An Artisan Approach to Grain Free Baking,2015-04-07,Victory Belt Publishing,246,"Cookbooks, Food & Wine"
1502579995,326,"Nutribullet Recipe Book: Smoothie Recipes for Weight-Loss, Detox, Anti-Aging & So Much More!",2014-10-03,CreateSpace Independent Publishing Platform,279,"Cookbooks, Food & Wine"
0764597264,303,Miss Vickie's Big Book of Pressure Cooker Recipes,2008-01-11,Houghton Mifflin Harcourt,258,"Cookbooks, Food & Wine"
0985616903,433,"Altered Genes, Twisted Truth: How the Venture to Genetically Engineer Our Food Has Subverted Science, Corrupted Government, and Systematically Deceived the Public",2015-03-20,Clear River Press,353,Engineering & Transportation
0470941529,167,The Advantage: Why Organizational Health Trumps Everything Else In Business,2012-03-13,Jossey-Bass,151,Business & Money
0801476941,1441,The Beekeeper's Handbook,2011-05-13,Comstock Publishing Associates,774,Sports & Outdoors
9781451695199,35,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,2012-10-23,Simon & Schuster,33,Biographies & Memoirs
1452226105,1039,"Research Design: Qualitative, Quantitative, and Mixed Methods Approaches, 4th Edition",2013-03-14,"SAGE Publications, Inc",652,Politics & Social Sciences
1592533256,343,"101 Dog Tricks: Step by Step Activities to Engage, Challenge, and Bond with Your Dog",2007-04-01,Quarry Books,294,"Crafts, Hobbies & Home"
0062320130,831,The English Spy (Gabriel Allon),2015-06-30,Harper,551,"Mystery, Thriller & Suspense"
0525428844,457,Hold Me Closer: The Tiny Cooper Story,2015-03-17,Dutton Books for Young Readers,370,Gay & Lesbian
9780787960759,117,The Five Dysfunctions of a Team: A Leadership Fable,2002-04-11,Jossey-Bass,108,Business & Money
1594851387,1451,"Mountaineering: Freedom of the Hills, 8th Edition",2010-10-01,Mountaineers Books,782,Sports & Outdoors
1455584908,42,And the Good News Is...: Lessons and Advice from the Bright Side,2015-04-21,Twelve,40,Biographies & Memoirs
0375413332,452,James Merrill: Life and Art,2015-04-14,Knopf,365,Gay & Lesbian
0486278077,455,The Picture of Dorian Gray (Dover Thrift Editions),1993-10-13,Dover Publications,368,Gay & Lesbian
0989081508,672,The LSAT Trainer: A remarkable self-study guide for the self-driven student,2013-05-10,Artisanal Publishing,472,Law
1629370762,1411,NFL Draft 2015 Preview,2015-04-15,Triumph Books,750,Sports & Outdoors
1400052181,78,The Immortal Life of Henrietta Lacks,2011-03-08,Broadway Books,74,Biographies & Memoirs
0803640749,426,Nurse Practitioner Certification Examination And Practice Preparation,2014-12-22,F.A. Davis Company,350,Education & Teaching
1476704643,783,Leaving Berlin: A Novel,2015-03-03,Atria Books,547,Literature & Fiction
0804125120,379,"Cracking the AP Chemistry Exam, 2015 Edition (College Test Preparation)",2014-12-02,Princeton Review,320,Education & Teaching
0385521715,635,My Promised Land: The Triumph and Tragedy of Israel,2015-02-03,Spiegel & Grau,454,History
0736092269,1259,"Strength Training Anatomy, 3rd Edition",2010-03-09,Human Kinetics,720,Science & Math
0440225809,1140,A Breath of Snow and Ashes (Outlander),2008-04-29,Dell,508,Romance
0809230410,1455,Wooden: A Lifetime of Observations and Reflections On and Off the Court,1997-04-22,Contemporary Books,784,Sports & Outdoors
1594633665,690,The Girl on the Train,2015-01-13,Riverhead Books,485,Literature & Fiction
1589795474,171,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,2010-11-16,Taylor Trade Publishing,154,Business & Money
1401307787,1049,"Wherever You Go, There You Are",2005-01-05,Hachette Books,657,Politics & Social Sciences
1476770387,855,Revival: A Novel,2014-11-11,Scribner,88,"Mystery, Thriller & Suspense"
1476777802,98,Live Original: How the Duck Commander Teen Keeps It Real and Stays True to Her Values,2014-10-28,Howard Books,91,Biographies & Memoirs
1455727520,397,"HESI Comprehensive Review for the NCLEX-RN Examination, 4e",2013-10-04,Elsevier,334,Education & Teaching
0553417975,502,"Effortless Healing: 9 Simple Ways to Sidestep Illness, Shed Excess Weight, and Help Your Body Fix Itself",2015-02-24,Harmony,396,"Health, Fitness & Dieting"
0486779351,340,Creative Haven Fanciful Faces Coloring Book (Creative Haven Coloring Books),2014-08-20,Dover Publications,291,"Crafts, Hobbies & Home"
031632406X,69,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,2013-11-19,"Little, Brown and Company",66,Biographies & Memoirs
9780937611012,1366,You Can Heal Your Life,1984-01-01,Hay House,736,Self-Help
0778801314,298,Ball Complete Book of Home Preserving,2006-04-14,Robert Rose,254,"Cookbooks, Food & Wine"
1587613441,310,"The Cancer-Fighting Kitchen: Nourishing, Big-Flavor Recipes for Cancer Treatment and Recovery",2009-08-25,Ten Speed Press,265,"Cookbooks, Food & Wine"
1429234148,443,Lehninger Principles of Biochemistry,2012-11-21,W.H. Freeman,358,Engineering & Transportation
0871404389,41,Words Without Music: A Memoir,2015-04-06,Liveright,39,Biographies & Memoirs
0345548043,904,No-Drama Discipline: The Whole-Brain Way to Calm the Chaos and Nurture Your Child's Developing Mind,2014-09-23,Bantam,398,Parenting & Relationships
1628600624,363,"The Homegrown Paleo Cookbook: Over 100 Delicious, Gluten-Free, Farm-to-Table Recipes,  and a Complete Guide to Growing Your Own Healthy Food",2015-03-10,Victory Belt Publishing,312,"Crafts, Hobbies & Home"
1250052939,779,"Selfish, Shallow, and Self-Absorbed: Sixteen Writers on the Decision Not to Have Kids",2015-03-31,Picador,544,Literature & Fiction
161638610X,746,The Harbinger: The Ancient Mystery That Holds the Secret of America's Future,2012-01-03,Frontline Pub Inc,188,Literature & Fiction
0979019710,1369,The Miracle Morning: The Not-So-Obvious Secret Guaranteed to Transform Your Life (Before 8AM),2012-12-07,Hal Elrod,738,Self-Help
147675571X,51,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",2015-02-03,Simon & Schuster,49,Biographies & Memoirs
0316322407,67,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,2013-10-08,"Little, Brown and Company",64,Biographies & Memoirs
030740885X,94,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",2015-04-12,Crown,53,Biographies & Memoirs
0890425558,470,"Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5",2013-05-27,American Psychiatric Publishing,380,"Health, Fitness & Dieting"
1476767319,1160,The Rosie Effect: A Novel,2014-12-30,Simon & Schuster,505,Romance
0452294754,1184,Sleeping Beauty Trilogy Box Set,2012-08-22,Plume,689,Romance
1897238452,937,"The Conscious Parent: Transforming Ourselves, Empowering Our Children",2010-11-01,Namaste Publishing,620,Parenting & Relationships
1433805618,488,"Publication Manual of the American Psychological Association, 6th Edition",2009-07-15,American Psychological Association (APA),388,"Health, Fitness & Dieting"
125006225X,65,A Fighting Chance,2015-03-31,Picador,62,Biographies & Memoirs
1889392456,909,"Baby 411: Clear Answers & Smart Advice For Your Baby's First Year, 6th edition",2013-08-08,Windsor Peak Press,597,Parenting & Relationships
039592622X,1260,A Field Guide to Edible Wild Plants: Eastern and central North America (Peterson Field Guides),1999-09-01,Houghton Mifflin Harcourt,721,Science & Math
0778317722,1178,One Wish (Thunder Point),2015-02-24,Mira,699,Romance
0060881909,897,"Taking Charge of Your Fertility, 10th Anniversary Edition: The Definitive Guide to Natural Birth Control, Pregnancy Achievement, and Reproductive Health",2006-10-31,William Morrow Paperbacks,589,Parenting & Relationships
162157377X,628,"ISIS Exposed: Beheadings, Slavery, and the Hellish Reality of Radical Islam",2015-03-09,Regnery Publishing,448,History
0761165975,365,The Wedding Planner & Organizer,2012-01-15,Workman Publishing Company,314,"Crafts, Hobbies & Home"
0307588378,727,Gone Girl,2014-04-22,Broadway Books,510,Literature & Fiction
1936493616,316,The How Can It Be Gluten Free Cookbook,2014-03-01,Cook's Illustrated,203,"Cookbooks, Food & Wine"
0310247454,220,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",1992-04-01,Zondervan,191,Christian Books & Bibles
1476709564,147,"Bold: How to Go Big, Create Wealth and Impact the World",2015-02-03,Simon & Schuster,135,Business & Money
0345545877,1148,Saint Odd: An Odd Thomas Novel,2015-01-13,Bantam,678,Romance
0380730405,1196,Rebecca,2006-09-05,William Morrow Paperbacks,708,Romance
0062311115,734,The Bone Tree: A Novel (Penn Cage Novels),2015-04-21,William Morrow,515,Literature & Fiction
0385348614,1300,Better Than Before: Mastering the Habits of Our Everyday Lives,2015-03-17,Crown,77,Self-Help
9780307465351,131,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",2009-12-15,Harmony,120,Business & Money
1612389643,1491,Rick Steves Italy 2015,2014-10-21,Avalon Travel Publishing,804,Travel
0316230022,504,The Blood Sugar Solution 10-Day Detox Diet: Activate Your Body's Natural Ability to Burn Fat and Lose Weight Fast,2014-02-25,"Little, Brown and Company",212,"Health, Fitness & Dieting"
0385354193,819,Blood on Snow: A novel,2015-04-07,Knopf,548,"Mystery, Thriller & Suspense"
0199375771,601,The War That Forged a Nation: Why the Civil War Still Matters,2015-03-12,Oxford University Press,430,History
0143125478,565,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,2014-05-27,Penguin Books,421,History
1401945163,497,"Goddesses Never Age: The Secret Prescription for Radiance, Vitality, and Well-Being",2015-02-24,"Hay House, Inc.",393,"Health, Fitness & Dieting"
0804125287,406,"Cracking the AP English Language & Composition Exam, 2015 Edition (College Test Preparation)",2014-08-05,Princeton Review,320,Education & Teaching
039917088X,1149,Devoted in Death,2015-09-08,G.P. Putnam's Sons,577,Romance
0544381009,456,"It's Not Over: Getting Beyond Tolerance, Defeating Homophobia, and Winning True Equality",2015-04-07,Houghton Mifflin Harcourt,369,Gay & Lesbian
0310337674,191,"Living Well, Spending Less: 12 Secrets of the Good Life",2014-12-30,Zondervan,169,Business & Money
1577314808,499,The Power of Now: A Guide to Spiritual Enlightenment,2004-08-19,Namaste Publishing,394,"Health, Fitness & Dieting"
1476764662,906,The 7 Habits of Highly Effective Teens,2014-05-27,Touchstone,595,Parenting & Relationships
1603420789,957,"Rosemary Gladstar's Herbal Recipes for Vibrant Health: 175 Teas, Tonics, Oils, Salves, Tinctures, and Other Natural Remedies for the Entire Family",2008-09-03,"Storey Publishing, LLC",307,Parenting & Relationships
1284036804,1448,NASM Essentials Of Personal Fitness Training: Fourth Edition Revised,2013-05-29,Jones & Bartlett Learning,780,Sports & Outdoors
0800794052,643,The Hiding Place,2015-04-12,Chosen Books,461,History
0525427201,38,Bettyville: A Memoir,2015-03-10,Viking,36,Biographies & Memoirs
0922273227,1414,PROKNOT Outdoor Knots,2014-08-01,J. E. Sherry Company,752,Sports & Outdoors
1941393268,29,My Fight / Your Fight,2015-05-12,Regan Arts.,27,Biographies & Memoirs
1936493969,239,The Complete Vegetarian Cookbook,2015-03-01,Cook's Illustrated,203,"Cookbooks, Food & Wine"
1583335544,300,The Wahls Protocol: A Radical New Way to Treat All Chronic Autoimmune Conditions Using Paleo Principles,2014-12-30,Avery,256,"Cookbooks, Food & Wine"
0802481833,956,Things I Wish I'd Known Before We Got Married,2010-09-01,Northfield Publishing,180,Parenting & Relationships
155407147X,1268,NightWatch: A Practical Guide to Viewing the Universe,2006-09-12,Firefly Books,724,Science & Math
1585424331,149,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,2005-08-18,Tarcher,137,Business & Money
0615983987,1219,Flower Designs Coloring Book (Volume 1),2014-03-12,Test Pattern Press,714,Science & Math
1551055309,1465,Plants of the Pacific Northwest Coast,2004-12-06,Lone Pine,793,Sports & Outdoors
0062283693,270,Root to Leaf: A Southern Chef Cooks Through the Seasons,2015-03-03,HarperWave,232,"Cookbooks, Food & Wine"
0770435319,368,"The Sweetapolita Bakebook: 75 Fanciful Cakes, Cookies & More to Make & Decorate",2015-04-07,Clarkson Potter,317,"Crafts, Hobbies & Home"
0804137250,850,Armada: A Novel,2015-07-14,Crown,496,"Mystery, Thriller & Suspense"
031621096X,864,Hope to Die (Alex Cross),2014-11-24,"Little, Brown and Company",506,"Mystery, Thriller & Suspense"
1937715264,1416,Fast After 50: How to Race Strong for the Rest of Your Life,2015-01-10,VeloPress,754,Sports & Outdoors
1449460364,5,Exploring Calvin and Hobbes: An Exhibition Catalogue,2015-03-10,Andrews McMeel Publishing,5,Arts & Photography
0316407038,861,Alert (Michael Bennett),2015-08-03,"Little, Brown and Company",506,"Mystery, Thriller & Suspense"
125001011X,844,Every Fifteen Minutes,2015-04-14,St. Martin's Press,563,"Mystery, Thriller & Suspense"
0374500010,48,Night,2006-01-16,Hill and Wang,46,Biographies & Memoirs
0786965606,1280,Player's Handbook (Dungeons & Dragons),2014-08-19,Wizards of the Coast,463,Science Fiction & Fantasy
1628090200,905,The Unofficial Guide to Walt Disney World 2015,2014-08-19,Unofficial Guides,594,Parenting & Relationships
1501100106,233,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,2014-07-15,Atria Books,197,"Cookbooks, Food & Wine"
0553393243,90,"Do the KIND Thing: Think Boundlessly, Work Purposefully, Live Passionately",2015-03-31,Ballantine Books,85,Biographies & Memoirs
0768934400,371,The Real ACT (CD) 3rd Edition (Real Act Prep Guide),2011-09-06,Peterson's,319,Education & Teaching
0061928178,1188,Beautiful Ruins: A Novel,2013-04-02,Harper Perennial,705,Romance
1476791457,1151,Confess: A Novel,2015-03-10,Atria Books,679,Romance
0785288376,163,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You (10th Anniversary Edition),2007-09-16,Thomas Nelson,148,Business & Money
044022425X,1138,Drums of Autumn (Outlander),2015-04-12,Dell Publishers,508,Romance
0385349947,28,"Lean In: Women, Work, and the Will to Lead",2013-03-12,Knopf,26,Biographies & Memoirs
0060004908,757,World Gone By: A Novel (Joe Coughlin Series),2015-03-10,William Morrow,529,Literature & Fiction
0373779615,1204,Holding Strong (An Ultimate Novel),2015-03-31,HQN Books,712,Romance
1742208894,1457,Lonely Planet Costa Rica (Travel Guide),2014-11-01,Lonely Planet,785,Sports & Outdoors
1618656449,377,Kaplan MCAT Complete 7-Book Subject Review: Created for MCAT 2015 (Kaplan Test Prep),2014-07-01,Kaplan Publishing,144,Education & Teaching
1941393233,72,"Out Came the Sun: Overcoming the Legacy of Mental Illness, Addiction, and Suicide in My Family",2015-04-07,Regan Arts.,69,Biographies & Memoirs
1593854455,907,"Smart but Scattered: The Revolutionary ""Executive Skills"" Approach to Helping Kids Reach Their Potential",2009-01-02,Guilford Press,596,Parenting & Relationships
0062273205,174,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,2014-03-04,HarperBusiness,156,Business & Money
0452289963,1370,"A New Earth: Awakening to Your Life's Purpose (Oprah's Book Club, Selection 61)",2008-01-30,Penguin,394,Self-Help
1426208286,1420,"National Geographic Field Guide to the Birds of North America, Sixth Edition",2011-11-01,National Geographic,757,Sports & Outdoors
0062315005,705,The Alchemist,2014-04-15,HarperOne,494,Literature & Fiction
1490871128,1434,Living beyond the Dream: A Journey of Faith into the Talented World of Kentucky Basketball,2015-03-23,WestBowPress,767,Sports & Outdoors
1250077001,30,Furiously Happy: A Funny Book About Horrible Things,2015-09-22,Flatiron Books,28,Biographies & Memoirs
0756686067,336,The LEGO Ideas Book,2011-09-19,DK Children,287,"Crafts, Hobbies & Home"
0990505618,1154,Hard Limit (Hacker Series Book 4) (The Hacker Series) (Volume 4),2014-12-09,Meredith Wild,682,Romance
0062238868,13,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,2013-01-29,Harper,12,Biographies & Memoirs
1623365473,1404,"Meb For Mortals: How to Run, Think, and Eat like a Champion Marathoner",2015-04-07,Rodale Books,747,Sports & Outdoors
0062268341,18,Yes Please,2014-10-28,Dey Street Books,17,Biographies & Memoirs
0062346652,623,To Explain the World: The Discovery of Modern Science,2015-02-17,Harper,443,History
147675621X,1234,"AsapSCIENCE: Answers to the World's Weirdest Questions, Most Persistent Rumors, and Unexplained Phenomena",2015-03-17,Scribner,716,Science & Math
0060538260,1381,She Comes First: The Thinking Man's Guide to Pleasuring a Woman (Kerner),2009-02-01,William Morrow Paperbacks,741,Self-Help
1937702219,536,Modern Essentials *6th Edition* a Contemporary Guide to the Therapeutic Use of Essential Oils (The NEW 6th Edition),2015-04-12,Aroma Tools,408,"Health, Fitness & Dieting"
0062208969,1439,The Daring Book for Girls,2012-03-27,William Morrow,772,Sports & Outdoors
1508647941,859,Girl on a Train,2015-02-27,CreateSpace Independent Publishing Platform,572,"Mystery, Thriller & Suspense"
0399170863,709,The Liar,2015-04-14,G.P. Putnam's Sons,498,Literature & Fiction
1583335870,259,The Plantpower Way: Whole Food Plant-Based Recipes and Guidance for The Whole Family,2015-04-28,Avery,222,"Cookbooks, Food & Wine"
0861719069,1018,Mindfulness in Plain English: 20th Anniversary Edition,2011-09-06,Wisdom Publications,644,Politics & Social Sciences
0684857219,1406,"The New Encyclopedia of Modern Bodybuilding : The Bible of Bodybuilding, Fully Updated and Revised",1999-11-05,Simon & Schuster,748,Sports & Outdoors
9780307279187,83,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",2011-03-29,Vintage,78,Biographies & Memoirs
1455589276,262,"The Suja Juice Solution: 7 Days to Lose Fat, Beat Cravings, and Boost Your Energy",2015-04-07,Grand Central Life & Style,225,"Cookbooks, Food & Wine"
0316338818,249,The Blood Sugar Solution 10-Day Detox Diet Cookbook: More than 150 Recipes to Help You Lose Weight and Stay Healthy for Life,2015-03-10,"Little, Brown and Company",212,"Cookbooks, Food & Wine"
1591846404,77,Turn the Ship Around!: A True Story of Turning Followers into Leaders,2013-05-16,Portfolio,73,Biographies & Memoirs
0399167064,714,Big Little Lies,2014-07-29,G. P. Putnam's Sons,501,Literature & Fiction
1936891026,1354,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,2012-01-11,Black Irish Entertainment LLC,733,Self-Help
0071840060,375,First Aid for the USMLE Step 1 2015 (First Aid USMLE),2014-12-29,McGraw-Hill Medical,322,Education & Teaching
0399144463,189,Who Moved My Cheese?: An Amazing Way to Deal with Change in Your Work and in Your Life,1998-09-08,G. P. Putnam's Sons,167,Business & Money
1250038820,587,Humans of New York,2013-10-15,St. Martin's Press,425,History
0988758660,408,The PowerScore LSAT Logic Games Bible (Powerscore LSAT Bible),2014-11-01,PowerScore Publishing,338,Education & Teaching
1623363586,231,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck,2014-10-07,Rodale Books,195,"Cookbooks, Food & Wine"
1603093001,24,March: Book One,2013-08-13,Top Shelf Productions,20,Biographies & Memoirs
1594205868,965,Leaving Before the Rains Come,2015-01-22,Penguin Press,632,Parenting & Relationships
0307352153,494,Quiet: The Power of Introverts in a World That Can't Stop Talking,2013-01-29,Broadway Books,390,"Health, Fitness & Dieting"
006158326X,82,"The Happiness Project: Or, Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",2011-03-01,Harper Paperbacks,77,Biographies & Memoirs
0984636005,669,"10 New Actual, Official LSAT PrepTests with Comparative Reading: (PrepTests 52-61) (Lsat Series)",2011-03-01,Law School Admission Council,341,Law
1892005034,936,Nonviolent Communication: A Language of Life,2003-09-01,Puddledancer Press,619,Parenting & Relationships
0789210770,958,"The Expectant Father: Facts, Tips, and Advice for Dads-to-Be (New Father Series)",2010-09-14,Abbeville Press,628,Parenting & Relationships
1612120059,357,"Rosemary Gladstar's Medicinal Herbs: A Beginner's Guide: 33 Healing Herbs to Know, Grow, and Use",2012-04-10,"Storey Publishing, LLC",307,"Crafts, Hobbies & Home"
1623364086,279,Wheat Belly Total Health: The Ultimate Grain-Free Health and Weight-Loss Life Plan,2014-09-16,Rodale Books,217,"Cookbooks, Food & Wine"
1594631875,893,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,2013-11-05,Riverhead Books,586,Parenting & Relationships
0312430000,173,The Checklist Manifesto: How to Get Things Right,2011-01-04,Picador,155,Business & Money
0803734964,446,I'll Give You the Sun,2014-09-16,Dial Books,360,Gay & Lesbian
1438002793,1048,"Barron's AP U.S. Government and Politics, 8th Edition",2014-02-01,Barron's Educational Series,656,Politics & Social Sciences
0804137382,159,Essentialism: The Disciplined Pursuit of Less,2014-04-15,Crown Business,145,Business & Money
1438003706,424,"Barron's SAT Subject Test Chemistry, 12th Edition",2014-09-01,Barron's Educational Series,349,Education & Teaching
0805093990,832,The Whites: A Novel,2015-02-17,Henry Holt and Co.,552,"Mystery, Thriller & Suspense"
9780425247440,748,What Alice Forgot,2012-04-24,Berkley Books,501,Literature & Fiction
0300180276,1009,The Most Good You Can Do: How Effective Altruism Is Changing Ideas About Living Ethically,2015-04-07,Yale University Press,640,Politics & Social Sciences
1612680011,144,Rich Dad Poor Dad: What The Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,2011-08-16,Plata Publishing,132,Business & Money
0307279464,1429,A Walk in the Woods: Rediscovering America on the Appalachian Trail,2006-12-26,Anchor,435,Sports & Outdoors
9781576759776,201,Leadership and Self-Deception: Getting Out of the Box,2015-04-30,Berrett-Koehler Publishers,176,Business & Money
0875167349,898,The Invisible String,2000-09-01,Devorss & Co.,590,Parenting & Relationships
9780316198264,924,"The Baby Book, Revised Edition: Everything You Need to Know About Your Baby from Birth to Age Two (Sears Parenting Library)",2013-01-08,"Little, Brown and Company",609,Parenting & Relationships
0143123777,869,Game of Mirrors (Inspector Montalbano),2015-03-31,Penguin Books,578,"Mystery, Thriller & Suspense"
0451469828,210,Llama Llama Easter Egg,2015-02-05,Viking Books for Young Readers,184,Christian Books & Bibles
0789189046,598,United States History: Preparing for the Advanced Placement Examination (2015 Exam),2014-01-15,Amsco School Publications,429,History
0618249060,1462,Silent Spring,2002-10-22,Houghton Mifflin Company,790,Sports & Outdoors
0770433367,337,"The Knot Ultimate Wedding Planner & Organizer [binder edition]: Worksheets, Checklists, Etiquette, Calendars, and Answers to Frequently Asked Questions",2013-01-01,Potter Style,288,"Crafts, Hobbies & Home"
0345514408,85,I Know Why the Caged Bird Sings,2009-04-21,Ballantine Books,80,Biographies & Memoirs
0679745580,102,In Cold Blood,1994-02-01,Vintage,95,Biographies & Memoirs
1438002696,392,"Barron's AP United States History, 2nd Edition",2014-08-01,Barron's Educational Series,331,Education & Teaching
0761169253,1378,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,2012-02-28,Workman Publishing Company,740,Self-Help
0425255735,627,A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World W ar II,2014-05-06,Berkley,447,History
1476754470,857,Mr. Mercedes: A Novel,2015-01-06,Gallery Books,88,"Mystery, Thriller & Suspense"
1594206147,88,World Order,2014-09-09,Penguin Press,83,Biographies & Memoirs
1626340463,1367,The Slight Edge: Turning Simple Disciplines into Massive Success and Happiness,2013-11-04,Greenleaf Book Group Press,737,Self-Help
0804188246,752,Ruby (Oprah's Book Club 2.0),2015-02-10,Hogarth,525,Literature & Fiction
067443000X,169,Capital in the Twenty-First Century,2014-04-15,Belknap Press,152,Business & Money
1936608758,245,Practical Paleo: A Customized Approach to Health and a Whole-Foods Lifestyle,2012-08-07,Victory Belt Publishing,209,"Cookbooks, Food & Wine"
0316201642,840,S.,2013-10-29,Mulholland Books,559,"Mystery, Thriller & Suspense"
1609830423,675,2012 International Residential Code for One- and Two- Family Dwellings (International Code Council Series),2011-07-11,ICC (distributed by Cengage Learning),306,Law
0071395970,1461,Mind Gym : An Athlete's Guide to Inner Excellence,2002-06-24,McGraw-Hill,789,Sports & Outdoors
0578135213,268,The Autoimmune Paleo Cookbook: An Allergen-Free Approach to Managing Chronic Illness,2014-03-31,Trescott LLC,230,"Cookbooks, Food & Wine"
0316010669,188,Blink: The Power of Thinking Without Thinking,2007-04-03,Back Bay Books,118,Business & Money
147673190X,632,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,2014-09-23,Scribner,451,History
1932740139,532,On Becoming Baby Wise: Giving Your Infant the GIFT of Nighttime Sleep,2015-04-12,Parent-Wise Solutions,404,"Health, Fitness & Dieting"
0446310786,702,To Kill a Mockingbird,1988-10-11,Grand Central Publishing,487,Literature & Fiction
9780553384420,938,"The Happiest Toddler on the Block: How to Eliminate Tantrums and Raise a Patient, Respectful, and Cooperative One- to Four-Year-Old: Revised Edition",2008-08-26,Bantam,583,Parenting & Relationships
0986045519,413,"10 Actual, Official LSAT PrepTests Volume V: PrepTests 62 through 71",2014-04-15,Law School Admission Council,341,Education & Teaching
1614275637,464,"Howl, and Other Poems",2014-02-05,Martino Fine Books,377,Gay & Lesbian
